"Species","Nsites","Nyears","OLS_a","OLS_mu","OLS_S","OLS_J","OLS_R2","GLS_a","GLS_mu","GLS_S","GLS_J","deltaAIC","PC1_trophic","PC2_trophic","PC1_life","PC2_life","PC1_habitat","PC2_habitat","PC1_habsub","PC2_habsub"
"Etheostoma spectabile",24,24,2.01976622586317,1.61604319470305,-0.00072148834860445,0.31625610950235,0.983442806599928,2.01976622614551,1.61604319463647,-0.000721488351851348,0.31625610926284,-15.8712058367522,-0.0874307466775726,0.218656210204196,0.0786555431284027,0.0498838513172117,0.134584910788006,-0.179975058592702,0.284561489726543,-0.110281936583568
"Etheostoma vitreum",38,20,1.86977382998616,1.70462735586405,0.000571530711514239,0.378954049502138,0.968588281599826,1.86977383154888,1.70462735588543,0.000571530701799191,0.378954047696789,-14.6121400971979,-0.0835613093979992,0.235592540765975,0.0847851699643225,0.106950128978391,0.225760876145416,-0.0318277404941786,0.301940947890934,-0.106615776568986
"Etheostoma zonale",76,25,2.16914842417991,1.71355688604122,-0.00948382429908874,0.709856793298911,0.973357045699641,2.16914842260472,1.71355688598188,-0.00948382429499973,0.709856795089335,-19.2578636490283,-0.246449047815746,0.133896898523972,0.0522349266961926,0.0553911090218169,0.165253119480747,0.00263550341692972,0.384074648131437,0.290023737639385
"Exoglossum maxillingua",7,20,6.69406266904662,1.59925238248787,-0.00059720938062982,-5.74078247876745,0.994597337115109,6.69406266995887,1.59925238244747,-0.000597209402569767,-5.74078247952335,-Inf,0.193223847356719,-0.00655248069731163,0.0328522479803169,0.0540528117990171,0.21140263384046,-0.10334419818782,0.28841402863802,0.167046620107427
"Fundulus catenatus",5,15,14.9074124637342,1.30354661737103,-0.102496043194233,-14.2192908591004,0.95688102642884,18.1722041331923,1.39766112150803,-0.123693531640252,-18.1597192913267,-21.0428565351729,-0.204752002947738,-0.0428324499147343,0.0828291367509867,-0.0326535537364435,0.229919106410291,0.0269760960744799,0.214459386192443,-0.0742506951013177
"Fundulus diaphanus",10,15,1.82526347922512,1.79158465962222,0.0047551976912282,0.365002757885977,0.999018691746518,1.82526347922823,1.79158465962227,0.0047551976911917,0.365002757882489,-34.6620007451086,-0.0516351283804303,-0.0732242418333987,0.162952733558699,-0.0727731602049991,-0.084732914292355,0.177594964218098,-0.340088116439358,0.106899970450327
"Fundulus notatus",28,27,3.17204167631093,1.59957155603061,-0.0237105637964275,0.114917780289528,0.946152488910059,3.21986732114529,1.60190332470965,-0.0236546491519613,0.0355174760713311,-16.1130822936225,-0.120882545401717,0.0990488596451022,0.103240224839015,-0.0124712686415471,-0.0914964363434632,0.154990502505481,-0.299566213727234,-0.0968116526984886
"Fundulus olivaceus",9,22,2.46141926635202,1.51505867534776,-0.0134303701973586,-0.181336226719767,0.942927269327915,2.46141926500078,1.51505867521866,-0.0134303701915163,-0.181336225298542,-30.888468340591,-0.0273036497045647,0.0932589493152357,0.173238540700326,-0.0493938623103092,-0.0428554411804535,-0.112453316044076,0.0838359809309554,-0.310006430439861
"Fundulus rathbuni",62,24,0.655605922080687,1.88266908917321,0.0108889162118849,2.14964909381898,0.98556283019528,0.655605901752514,1.88266908932389,0.0108889162871642,2.1496491190722,-19.1172173798055,-0.120882545401717,0.0990488596451022,0.0682557146248737,0.0294966634093163,-0.114005763926192,0.0321283555767476,-0.0543670604046865,-0.204283212947394
"Gambusia affinis",35,26,2.95797585029736,1.78107484165163,-0.0148675915053704,-0.117194901511441,0.964783619144483,2.96808356322605,1.78333717995965,-0.0149715974964299,-0.125120880914359,-17.3835989166131,0.0138350105622201,0.0634023967897984,0.255553794336266,-0.0975025124878025,-0.0922950363065338,0.141296766219699,-0.255222845378854,-0.128574475162627
"Hiodon alosoides",28,26,2.87399923108803,1.71670824759828,-0.0209964182613699,0.554539120143372,0.967431406654071,2.51785658149832,1.7066970259302,-0.0187162187890211,1.03000920694127,-14.6527290717042,-0.120882545401717,0.0990488596451022,-0.0950067117461382,-0.0433472061650913,-0.036386516466274,-0.281648440987687,-0.164793909648774,-0.237909676126073
"Hiodon tergisus",33,26,0.79431348116202,1.35265213893364,0.00378733978410158,0.493140810354451,0.966012544307112,0.674484676480779,1.32488990005623,0.00275797189891384,0.725770294810436,-14.4669405134478,-0.120882545401717,0.0990488596451022,-0.0424836329284202,0.0206482445621388,0.0543466363274165,-0.16863842811187,-0.0226282827347928,-0.0752498912348681
"Hybognathus hankinsoni",143,29,3.08183905250073,1.89407872598871,0.00076511807218401,-0.277446482721724,0.985729620754249,3.0517142181131,1.89299058884437,0.00142207082535965,-0.250420522515532,-19.7441259197361,0.248940185453487,-0.0861245044790844,0.0506370488385496,0.0182852552439763,0.0473703940908684,0.113224232589944,0.0495571016279826,-0.0463442550967733
"Hybognathus nuchalis",33,24,2.28324844400656,1.83042599229871,-0.00808098933157239,0.925250400976547,0.973474357300132,1.89606823678374,1.77921109713435,-0.00481806029929605,1.13815649517341,-13.4404390610518,0.338702385863072,0.0579054026769036,0.0987741486655659,-0.017808925675449,-0.0436839771235773,0.0579104774860284,-0.0702185209632093,-0.223163652450819
"Hybognathus regius",52,24,3.72288119632587,1.89736311448664,-0.00232376309345055,-1.2034247092391,0.989884626960517,3.67936127811556,1.89389239622151,-0.00265560551227052,-1.1421427705013,-18.6316529908062,0.338702385863072,0.0579054026769036,0.0728318802649034,0.035459466789911,-0.20316027543586,0.0952394949172266,-0.180272409883526,0.0506823849074086
"Hybopsis amblops",18,18,2.76186473043917,1.8255612375364,-0.0375650581595848,0.355672638332762,0.985690888456252,2.66531089047992,1.82885179651092,-0.0335904638118069,0.35992783843545,-15.0029955449255,-0.0835613093979992,0.235592540765975,0.0829302507412839,0.0294384700642889,0.329148349784742,0.00796784404234415,0.334801009143616,-0.0876551976825969
"Hypentelium etowanum",6,18,4.75359392421974,1.36345413773115,-0.0257625872496619,-2.62451036260004,0.956410786141016,8.96811339902152,1.51426572327922,-0.048411376373066,-8.23649883374556,Inf,0.222197314793298,0.177934291797839,-0.0160882323509555,0.0445443389931731,0.340078843921719,-0.102880648717294,0.357088533084433,-0.0969717539952734
"Hypentelium nigricans",287,37,3.10494407274625,1.72526838382042,-0.0112257856546279,-0.182784695677604,0.977092328476241,3.1049441134798,1.72526838437773,-0.0112257857971144,-0.182784747981115,-24.4105675756849,0.415288660498125,0.0122518948823808,-0.0971500362248285,0.0321798564207382,0.327807783991927,-0.0822601102158255,0.352222969346906,0.173308230326329
"Hypophthalmichthys nobilis",13,22,2.22109040292499,1.44533488627769,-0.00752334072240577,-0.698001326331509,0.948916790686553,2.22109039981041,1.44533488715723,-0.00752334070964794,-0.698001320752451,-17.5288441573741,0.147986976367111,0.0338684013264814,-0.185419151229213,-0.0472334923703399,-0.0375289604286272,-0.39201187509868,0.0633240702948216,-0.33281614217547
"Ictalurus furcatus",14,26,0.0583607204126459,1.206733257971,0.0152490334072617,-0.020588786978125,0.981992311052524,-0.0745602948971614,1.18543073268833,0.0169538911938717,-0.0173563787172033,-19.1649030208908,-0.204752002947738,-0.0428324499147342,-0.28843140701195,0.00778491549239929,-0.252828189151279,-0.160038406513144,0.130272944507978,-0.292544789843956
"Ictalurus punctatus",200,36,2.69574674568019,1.72762266629863,-0.0333566145708018,1.22771904174051,0.955225982453854,2.69776517082391,1.72753309438819,-0.0333282199911444,1.22387154232428,-21.0009563809669,0.157529661566642,-0.267682171634776,-0.142973983473103,-0.0294983878394411,0.0598443108872017,0.0297762481182864,-0.0353060413040814,0.0417834929319264
"Ictiobus bubalus",48,26,3.13073114984601,1.7129072606297,-0.034474629001455,-0.111543724626398,0.917925243768917,3.09208972056421,1.72346724067762,-0.0334530583402674,-0.160072167651898,-12.5989848634707,0.338702385863072,0.0579054026769036,-0.147583161578565,-0.0233131363059604,-0.328991241202446,-0.238942110493954,-0.121371938873687,-0.215116519084848
"Ictiobus cyprinellus",64,26,1.33433590665417,1.58005291585724,-0.0293571905985867,2.35853010478654,0.904751893265402,1.40394712666446,1.581321340587,-0.0294488179362062,2.24372746153502,-15.0350642430118,0.147986976367111,0.0338684013264814,-0.224104865798756,0.0588404285906594,-0.279419760736206,0.0612005571625719,-0.310689836672619,-0.143932838212763
"Ictiobus niger",23,26,-0.883988291637409,1.02232549772492,0.0238152453525206,0.0728733016275623,0.956330940594172,-0.668978420413827,1.00845343284583,0.0174174843881424,0.368228927940886,-11.0472702827744,0.234749860041235,-0.128179405748626,-0.228958621080227,0.0537162548060117,-0.0131783275886848,0.384059078574136,0.0481708875164193,-0.0791785830072648
"Labidesthes sicculus",50,29,2.88264793222537,1.60128968075875,-0.0204911834182515,-0.137270676487038,0.949937790658844,2.88264793231908,1.6012896807463,-0.0204911834094662,-0.137270676841239,-16.5804655334989,-0.199715883722315,0.141641379049288,0.115305074993154,-0.0355098012760872,-0.0470921583797376,0.355516447399978,-0.193505139891202,0.262334447333093
"Lepisosteus oculatus",14,26,0.351459274366776,0.806938812682262,0.00628652986739209,-0.560670614005942,0.964346444670129,0.351459274528465,0.806938812725185,0.00628652986465815,-0.560670613913994,-22.5625897802703,-0.306501105533212,-0.0501195858549301,-0.183508511748714,-0.102198445586851,-0.196593497906906,-0.260628725026268,-0.188781087028253,-0.239005420611919
"Lepisosteus osseus",45,27,0.77288393267868,1.11284566201522,0.00384243951006967,-0.109645119546196,0.94869433632154,0.769156294101416,1.11113707673241,0.00404371244150864,-0.127763430500618,-18.0905746944351,-0.306501105533212,-0.0501195858549301,-0.351910625609424,0.044292358815783,-0.216098104081394,-0.318296407591022,-0.18882694151901,-0.224502288861656
"Lepisosteus platostomus",43,26,2.40205238394853,1.15613435203936,-0.0186054145428926,-1.04533576291175,0.903795366624925,2.0202916836074,1.07451690706763,-0.0137154316930645,-0.66735985171145,-13.3390211569096,-0.306501105533212,-0.0501195858549301,-0.15257559710583,-0.0231377015881419,-0.0653506810423727,-0.168989668500392,-0.142562440252645,-0.237898638470973
"Lepomis auritus",364,29,2.71569872208043,1.79906577067929,-0.00649144286223789,-0.0890056506242546,0.980598428036557,2.71524023948407,1.79915803177884,-0.00647177437903531,-0.0892937711837374,-25.6697605280864,-0.204752002947738,-0.0428324499147342,0.0121690421632208,0.0033393587711778,-0.0643834140005336,0.043935159659602,-0.316180223915041,0.0763667600259822
"Lepomis cyanellus",575,31,2.72456487209447,1.76320230631182,-0.00964941283679786,0.0838667690892669,0.965525620340027,2.72456486682809,1.76320230660168,-0.00964941285038933,0.0838667777257682,-26.2407114832504,-0.204752002947738,-0.0428324499147342,0.0290477914458064,-0.0721616906872468,-0.329652084091271,0.201129341412647,-0.373497582338406,0.0985024328447206
"Lepomis gibbosus",255,31,2.74478673394647,1.66667381771002,0.0100627427110338,-1.0121997559513,0.955715713495031,2.74976934183206,1.66790725282702,0.0100438165162879,-1.01513683243714,-22.6893778036414,-0.169700459659937,-0.258046629400051,0.0596716723533706,-0.130792350229471,-0.329652084091271,0.201129341412647,-0.373497582338406,0.0985024328447207
"Lepomis gulosus",214,29,2.50758837574464,1.48153751818627,-0.0040547306054651,-1.04798777280029,0.946124473832006,2.50758838088533,1.48153751849225,-0.00405473068007588,-1.04798777592411,-23.7466896736144,-0.204752002947738,-0.0428324499147342,0.0407729730495311,-0.0638667622920574,-0.449484067961949,0.0721946640028382,-0.371371401880896,0.105600412070789
"Lepomis humilis",129,28,2.50209208755116,1.74999865244034,-0.0189088395527659,0.898419552210372,0.969953177113766,2.50141016404485,1.75016563307205,-0.0188943040612432,0.899171245972883,-21.1828546732858,-0.204752002947738,-0.0428324499147342,0.0896966050341903,-0.0464851805878446,-0.132534658126158,0.011703348911889,-0.247479170471385,-0.181840593868408
"Lepomis macrochirus",602,33,2.70265402917214,1.72657917887586,-0.00397056757051602,-0.0108101247336165,0.96945350218506,2.70265402608564,1.72657917834796,-0.00397056749813611,-0.0108101243977449,-26.4980684791074,0.0153742886398394,-0.295564443772773,0.0269257462102068,-0.134755486640335,-0.268619592538258,-0.195789845636142,-0.238552135435256,-0.0068478539306967
"Lepomis marginatus",31,20,3.53487399115279,1.7259673560996,-0.0123919158998516,-1.46137032947732,0.976283105535224,3.53487399121009,1.72596735609422,-0.0123919159007259,-1.46137032953641,-17.6774828622816,0.147986976367111,0.0338684013264814,0.0660667365674832,-0.0602541543153845,-0.282126322427665,0.0901851021275272,-0.402749817538029,0.0845856819577966
"Lepomis megalotis",27,37,3.44974186854525,1.63182812405678,-0.0224052216825126,-0.674859645279129,0.965409354112296,3.42968094997849,1.64768112153546,-0.0213792775282957,-0.721164000571653,-15.9192958933112,-0.169700459659937,-0.258046629400051,0.0237205132513003,-0.032281324742048,-0.0132513350692377,-0.0432329618726688,-0.112833475662639,0.130870000959962
"Lepomis microlophus",148,29,2.24905961904167,1.6961981426965,-0.00200573217189109,0.194952278473022,0.950770421655531,2.24905961239872,1.69619814247172,-0.00200573206787994,0.194952280865434,-21.9790934706753,0.248940185453487,-0.0861245044790844,0.033537522915868,-0.0684317172721888,-0.276820758639163,0.0886126180076946,-0.37715514762679,0.08676791102983
"Lepomis punctatus",8,15,0.0401976585160477,1.89038611077879,0.0170685764523369,1.81419806569593,0.985899742077053,0.0401976591234503,1.89038611075682,0.0170685764418848,1.81419806534246,-66.1954493081178,0.157529661566642,-0.267682171634775,0.0759088008812866,-0.0590528616946158,-0.211195713348376,0.0725965924260265,-0.179796821741857,0.0472077078477221
"Lota lota",62,27,1.96711279077547,1.78314103989473,-0.0161867060646206,1.34777736209072,0.97950707862334,1.96711278935641,1.78314103986735,-0.016186706086115,1.34777736505196,-21.276196844415,-0.243723467862489,-0.0990959459434824,-0.320702651876195,0.0298636541961041,-0.0305956838631153,-0.0773080589612668,-0.0502121430220326,-0.10247637384139
"Luxilus albeolus",85,26,2.54627341607107,1.77291969732946,0.00329644064752532,-0.0507152289768119,0.982403444862559,2.5462734149043,1.77291969713884,0.00329644066768737,-0.0507152277741781,-19.115943985924,-0.199715883722315,0.141641379049288,0.0891003691185857,0.00460471072460135,0.201813342497142,0.253378328467479,0.0711469976490516,0.291981370007637
"Luxilus chrysocephalus",15,32,10.8209746579871,1.50116663062076,-0.059417735872248,-9.33081068853664,0.990391273061906,10.7647609117933,1.50848226002055,-0.0588321222045503,-9.31447746590645,-18.3049541844647,0.199013908566517,-0.352662844896268,0.102105399677887,-0.10825452693843,0.203622069856096,0.27071044376452,0.0579193489903964,0.407859873423232
"Luxilus coccogenis",66,20,1.92638644889591,1.83022041060561,-0.00117965640956964,0.595689019655536,0.9746229517647,1.926386448977,1.83022041057621,-0.00117965640624681,0.595689019466527,-18.1534153452903,-0.199715883722315,0.141641379049288,0.0430375121596196,0.0417026500609226,0.136256368867608,-0.168764658734023,0.284530068211876,0.161872172911525
"Luxilus cornutus",266,29,2.59336870202393,1.84291620456846,0.0075828985050665,-0.0318760068459533,0.985159307046696,2.59336870261041,1.84291620453928,0.00758289849860701,-0.0318760075804624,-24.362969084401,0.157529661566642,-0.267682171634775,0.0241979889419937,0.00993814450387541,0.226776766754564,0.256668700289806,0.147870382202485,0.308662370081699
"Lythrurus ardens",37,17,2.80717740743716,1.81457902919064,0.00163550533552082,-0.994629920211062,0.979944095596782,2.80717740680452,1.81457902913619,0.00163550535791943,-0.994629920179635,-15.8356651031595,0.147986976367111,0.0338684013264814,0.0821073181938831,0.0467517996062349,0.21380287811085,0.259185964937924,0.0823985284641172,0.306570889718806
"Lythrurus umbratilis",14,18,1.05876874147024,1.61546549847911,-0.0037443221631433,1.20887023537764,0.988482180584681,1.08365062387545,1.58815624497516,0.00289621247123219,0.778242397256705,-14.8076143699142,0.0138350105622201,0.0634023967897984,0.125136454393644,-0.0338554446565287,0.00949725119208713,-0.0139295508951263,0.0186724530598258,-0.0382141793991929
"Macrhybopsis storeriana",43,26,3.35620429304473,1.53142067411704,-0.0232716921403656,-0.657564910147165,0.930504393475925,3.34966151501342,1.53091945536375,-0.0228466050759027,-0.687686083036886,-16.2700195049538,-0.108927886284531,-0.0507077015328728,0.0281980019414874,0.0525133521623217,-0.113055868835742,0.0168591269084478,-0.0295732326520997,-0.225740419758304
"Margariscus margarita",24,16,1.04776844852854,1.87672141184506,-0.0167252924565417,2.33064908909035,0.993086294120643,1.04776844855674,1.87672141184419,-0.0167252924572946,2.33064908907117,-18.3360085939997,0.0684897146325495,-0.130213103757326,0.0326952872108214,0.0696934240850629,0.118569553972264,0.271087772633405,0.126774165678062,0.0194289995386016
"Micropterus dolomieu",281,36,2.71248609242353,1.72926450764018,-0.0273211626428535,0.857301684087651,0.969957952704476,2.72535541424729,1.72702430481699,-0.0275343628157185,0.851047860803235,-21.7861083356331,-0.204752002947738,-0.0428324499147342,-0.131476050920737,-0.00924329601227785,0.136858992411157,-0.177331622525814,0.361834873686161,0.223836955712318
"Micropterus punctulatus",41,30,1.85884456132773,1.75130328020546,-0.0287759573128082,1.79151969681948,0.969604475467402,1.85456848896436,1.75343371287287,-0.0287632337187927,1.79934215866168,-18.3158322762639,-0.204752002947738,-0.0428324499147342,-0.0497769621211345,0.0105626468494191,-0.415043979397045,0.166567260707254,-0.295928360387748,0.121072885051147
"Micropterus salmoides",532,35,2.58887710618829,1.62881967088056,-0.0024116403082372,-0.352439686200426,0.955280133832703,2.58892607875913,1.62877363795302,-0.00240641540410918,-0.353084416219246,-25.7955188970434,-0.204752002947738,-0.0428324499147342,-0.119039062367806,-0.0617840687568308,-0.0431971824944934,0.0637451490673722,-0.283008535439582,0.176726201790385
"Minytrema melanops",49,26,0.17813119243005,1.28398827388833,0.00110491033954614,1.61581822979603,0.91923406945337,0.178131190394564,1.28398827379099,0.00110491033853624,1.61581823302208,-16.2742646925126,0.222197314793298,0.177934291797839,-0.0502708136743811,0.0343788514607513,0.130838363622014,0.206257997155459,-0.0771314310832552,0.108507860661556
"Morone americana",17,23,2.52551456184365,1.53008991144481,-0.0178546963874846,0.081485487983786,0.949241358795502,3.32183677976075,1.52636178779005,-0.0227753097526829,-0.878643055888531,-12.8362128683871,-0.204752002947738,-0.0428324499147342,-0.120897301795723,0.0624023255936264,-0.212089022298804,-0.0557845424635739,-0.212317847854967,-0.231139449258387
"Morone chrysops",57,31,4.1326776860023,1.72821197916643,-0.0357937945077536,-0.860502815803445,0.970171839861791,4.16254080761571,1.72235672453635,-0.0359833358469124,-0.865955959668904,-15.342830171857,-0.306501105533212,-0.0501195858549301,-0.0376450905714048,0.108713775277669,0.148898556341568,-0.182210567799101,-0.0244995984651331,-0.0469713686526251
"Morone mississippiensis",32,26,2.08199041447047,1.45161005757563,-0.0162427149078834,0.76288997415047,0.95403456867659,2.08199041507425,1.45161005758388,-0.0162427149115757,0.762889973458802,-16.8221790630499,-0.306501105533212,-0.0501195858549301,-0.048732622612835,0.0270177156604108,0.149576704288501,-0.18496558215017,-0.032077938218028,-0.0541977662151998
"Moxostoma anisurum",86,33,3.42236564357864,1.64384635567569,-0.0358698529198137,0.220290075414188,0.95201796018062,3.42236564013834,1.64384635565919,-0.0358698528922517,0.22029007849267,-18.2463358837451,0.000212201101785566,-0.225542480417339,-0.190819460977353,0.0667714364563173,0.208301377503422,0.139135936378205,-0.0888661542917556,0.0671103033166473
"Moxostoma carinatum",18,27,2.34223825689371,1.16824268599692,-0.0177040239292399,-0.386983924013776,0.974065869943045,2.34223825796191,1.16824268597614,-0.0177040239359113,-0.386983925015491,-18.2509406116735,-0.0835613093979992,0.235592540765975,-0.101604098421446,0.0166007771713956,0.241739768437756,-0.140284919199623,0.389263529484729,-0.0735277045035218
"Moxostoma cervinum",22,16,1.61243597068563,1.69885575736476,0.00100012543617623,0.278214830960508,0.977307986678274,1.61243597106841,1.69885575738556,0.00100012542408537,0.27821483095619,-16.2481803500161,0.222197314793298,0.177934291797839,0.00216727597534972,-0.00760384456439406,0.121572503003191,0.0658857485472994,0.212192163295904,0.275701707459629
"Moxostoma duquesnii",76,37,1.77958316840017,1.6377026781924,-0.0221066286012876,1.69654274989993,0.971738728001425,1.77958316822507,1.63770267828569,-0.0221066286039529,1.6965427503342,-17.5257050893058,0.147986976367111,0.0338684013264814,-0.090799793665322,0.0419241383853891,0.298173163866591,-0.0692284967075451,0.333918516135647,0.217372462195041
"Moxostoma erythrurum",212,37,3.40525874928791,1.69129304344837,-0.0336767900959621,0.423989163728986,0.967320525869402,3.40506444665676,1.69125166445196,-0.0336754346206749,0.424054533024494,-22.138184231,0.222197314793298,0.177934291797839,-0.0963241609440867,-0.000842837376632925,0.0973746632631128,0.10190468684042,-0.196979706537543,0.381684127095741
"Moxostoma macrolepidotum",215,28,2.43066719525701,1.74152661048144,-0.039462682507305,1.70569199210689,0.968703104113673,2.43066719536048,1.74152661036888,-0.0394626825124402,1.70569199196966,-22.3671454203264,0.222197314793298,0.177934291797839,-0.134169862332831,0.0318609021992527,0.104633918391105,0.0772099276680209,-0.100511269191255,0.0344483484232621
"Moxostoma pappillosum",43,20,1.34729272993111,1.80771276711751,0.0192258931562339,0.634379546927822,0.972207603786362,1.34729272923712,1.80771276719445,0.0192258931679978,0.634379547589899,-16.4058535404034,0.166743122878359,0.0910343967179529,-0.105367143704217,-0.0255138732790762,0.136707509614783,0.234404294149795,-0.103940855550053,0.0392398002812872
"Moxostoma rupiscartes",76,21,2.06010193186265,1.79350296269639,0.0162830926405471,-0.440104486767878,0.982340853025547,2.12417818886043,1.79595733557607,0.0160258001825711,-0.520730545211846,-19.2232464379431,0.222197314793298,0.177934291797839,-0.0579262676068171,0.0861045446988402,0.0786049156093948,-0.160345393409037,0.272623698062997,-0.2591802971757
